date,state,district,pincode,demo_age_5_17,demo_age_17_plus
2025-10-23,Bihar,Samastipur,848503,0,4
2025-10-23,Bihar,Saran,841206,1,1
2025-10-23,Bihar,Saran,841212,1,0
2025-10-23,Bihar,Saran,841222,2,0
2025-10-23,Bihar,Saran,841403,0,6
2025-10-23,Bihar,Saran,841410,0,3
2025-10-23,Bihar,Sheikhpura,811101,0,4
2025-10-23,Bihar,Sheikhpura,811304,0,3
2025-10-23,Bihar,Sitamarhi,843314,0,6
2025-10-23,Bihar,Sitamarhi,843318,1,3
2025-10-23,Bihar,Sitamarhi,843319,0,3
2025-10-23,Bihar,Sitamarhi,843328,0,3
2025-10-23,Bihar,Sitamarhi,843330,0,4
2025-10-23,Bihar,Siwan,841226,1,13
2025-10-23,Bihar,Siwan,841227,0,2
2025-10-23,Bihar,Siwan,841233,0,2
2025-10-23,Bihar,Siwan,841235,0,1
2025-10-23,Bihar,Siwan,841237,0,1
2025-10-23,Bihar,Siwan,841242,0,1
2025-10-23,Bihar,Siwan,841245,0,2
2025-10-23,Bihar,Siwan,841407,0,2
2025-10-23,Bihar,Siwan,841409,0,1
2025-10-23,Bihar,Siwan,841413,0,3
2025-10-23,Bihar,Siwan,841436,0,1
2025-10-23,Bihar,Siwan,841502,0,2
2025-10-23,Bihar,Siwan,841509,0,1
2025-10-23,Bihar,Supaul,852105,0,3
2025-10-23,Bihar,Supaul,852110,0,2
2025-10-23,Bihar,Supaul,852123,0,1
2025-10-23,Bihar,Supaul,852137,1,3
2025-10-23,Bihar,Supaul,854338,0,3
2025-10-23,Bihar,Supaul,854339,0,6
2025-10-23,Bihar,Vaishali,844114,0,3
2025-10-23,Bihar,Vaishali,844117,0,1
2025-10-23,Bihar,Vaishali,844501,0,3
2025-10-23,Bihar,Vaishali,844502,0,4
2025-10-23,Bihar,Vaishali,844504,1,6
2025-10-23,Bihar,Vaishali,844505,0,1
2025-10-23,Bihar,West Champaran,845449,0,12
2025-10-23,Bihar,West Champaran,845450,1,4
2025-10-22,Bihar,Araria,854311,0,2
2025-10-22,Bihar,Araria,854328,1,0
2025-10-22,Bihar,Araria,854331,0,1
2025-10-22,Bihar,Aurangabad,824101,0,1
2025-10-22,Bihar,Aurangabad,824121,0,1
2025-10-22,Bihar,Aurangabad,824202,0,5
2025-10-22,Bihar,Aurangabad,824203,1,2
2025-10-22,Bihar,Aurangabad,824208,0,2
2025-10-22,Bihar,Aurangabad,824301,0,2
2025-10-22,Bihar,Banka,813123,0,1
2025-10-22,Bihar,Banka,813128,0,1
2025-10-22,Bihar,Begusarai,848204,1,1
2025-10-22,Bihar,Begusarai,851131,0,1
2025-10-22,Bihar,Begusarai,851134,0,1
2025-10-22,Bihar,Bhagalpur,813113,1,0
2025-10-22,Bihar,Bhagalpur,813204,0,2
2025-10-22,Bihar,Bhojpur,802158,0,2
2025-10-22,Bihar,Bhojpur,802164,0,2
2025-10-22,Bihar,Bhojpur,802165,0,2
2025-10-22,Bihar,Buxar,802103,1,0
2025-10-22,Bihar,Buxar,802117,0,1
2025-10-22,Bihar,Buxar,802130,1,0
2025-10-22,Bihar,Buxar,802131,1,1
2025-10-22,Bihar,Darbhanga,846001,1,0
2025-10-22,Bihar,Darbhanga,846009,0,3
2025-10-22,Bihar,Darbhanga,847306,1,2
2025-10-22,Bihar,Darbhanga,847407,0,1
2025-10-22,Bihar,Darbhanga,847423,0,1
2025-10-22,Bihar,East Champaran,845301,1,2
2025-10-22,Bihar,East Champaran,845304,1,0
2025-10-22,Bihar,East Champaran,845305,0,1
2025-10-22,Bihar,East Champaran,845413,1,0
2025-10-22,Bihar,East Champaran,845422,1,4
2025-10-22,Bihar,East Champaran,845430,0,1
2025-10-22,Bihar,East Champaran,845456,0,1
2025-10-22,Bihar,East Champaran,845457,0,1
2025-10-22,Bihar,Gaya,823001,0,1
2025-10-22,Bihar,Gaya,823003,0,4
2025-10-22,Bihar,Gaya,824231,0,1
2025-10-22,Bihar,Gaya,824237,1,0
2025-10-22,Bihar,Gopalganj,841423,0,1
2025-10-22,Bihar,Gopalganj,841425,0,1
2025-10-22,Bihar,Gopalganj,841436,0,1
2025-10-22,Bihar,Gopalganj,841437,0,1
2025-10-22,Bihar,Jamui,811303,0,1
2025-10-22,Bihar,Jamui,811313,0,1
2025-10-22,Bihar,Jamui,811317,0,1
2025-10-22,Bihar,Jehanabad,804405,0,2
2025-10-22,Bihar,Kaimur (Bhabua),821102,0,4
2025-10-22,Bihar,Katihar,854107,1,1
2025-10-22,Bihar,Katihar,854112,0,2
2025-10-22,Bihar,Katihar,854113,0,1
2025-10-22,Bihar,Katihar,854114,1,0
2025-10-22,Bihar,Katihar,854337,0,2
2025-10-22,Bihar,Khagaria,851202,0,3
2025-10-22,Bihar,Khagaria,853203,0,1
2025-10-22,Bihar,Madhepura,852113,0,1
2025-10-22,Bihar,Madhepura,852122,0,1
2025-10-22,Bihar,Madhubani,847102,0,1
2025-10-22,Bihar,Madhubani,847304,0,1
2025-10-22,Bihar,Madhubani,847403,0,1
2025-10-22,Bihar,Munger,811201,0,1
2025-10-22,Bihar,Munger,811202,0,1
2025-10-22,Bihar,Munger,811213,1,2
2025-10-22,Bihar,Muzaffarpur,843102,0,1
2025-10-22,Bihar,Muzaffarpur,843105,1,2
2025-10-22,Bihar,Muzaffarpur,843107,0,3
2025-10-22,Bihar,Muzaffarpur,843117,0,1
2025-10-22,Bihar,Muzaffarpur,843129,0,2
2025-10-22,Bihar,Muzaffarpur,844120,0,3
2025-10-22,Bihar,Muzaffarpur,847107,0,2
2025-10-22,Bihar,Nalanda,801302,1,3
2025-10-22,Bihar,Nalanda,803117,0,2
2025-10-22,Bihar,Patna,800001,0,1
2025-10-22,Bihar,Patna,800020,0,1
2025-10-22,Bihar,Patna,801103,0,4
2025-10-22,Bihar,Patna,801104,0,1
2025-10-22,Bihar,Patna,801108,0,1
2025-10-22,Bihar,Patna,801110,0,2
2025-10-22,Bihar,Patna,803212,0,1
2025-10-22,Bihar,Patna,803214,0,1
2025-10-22,Bihar,Patna,803303,0,1
2025-10-22,Bihar,Patna,804454,0,3
2025-10-22,Bihar,Purnia,854102,0,1
2025-10-22,Bihar,Purnia,854202,0,3
2025-10-22,Bihar,Purnia,854337,1,1
2025-10-22,Bihar,Rohtas,802213,0,1
2025-10-22,Bihar,Rohtas,802215,0,1
2025-10-22,Bihar,Rohtas,802220,0,1
2025-10-22,Bihar,Saharsa,852216,1,3
2025-10-22,Bihar,Samastipur,848114,0,4
2025-10-22,Bihar,Samastipur,848216,0,1
2025-10-22,Bihar,Samastipur,848220,0,1
2025-10-22,Bihar,Samastipur,848236,0,1
2025-10-22,Bihar,Saran,841205,0,2
2025-10-22,Bihar,Saran,841209,0,1
2025-10-22,Bihar,Saran,841216,0,1
2025-10-22,Bihar,Saran,841217,0,2
2025-10-22,Bihar,Saran,841313,0,1
2025-10-22,Bihar,Saran,841316,0,2
2025-10-22,Bihar,Saran,841411,0,2
2025-10-22,Bihar,Saran,841419,1,0
2025-10-22,Bihar,Saran,841424,0,1
2025-10-22,Bihar,Sheohar,843128,1,2
2025-10-22,Bihar,Sheohar,843329,0,2
2025-10-22,Bihar,Sitamarhi,843316,0,1
2025-10-22,Bihar,Sitamarhi,843328,1,1
2025-10-22,Bihar,Sitamarhi,843331,0,4
2025-10-22,Bihar,Siwan,841227,0,1
2025-10-22,Bihar,Siwan,841231,0,2
2025-10-22,Bihar,Siwan,841235,0,1
2025-10-22,Bihar,Siwan,841237,0,2
2025-10-22,Bihar,Siwan,841238,0,1
2025-10-22,Bihar,Siwan,841436,0,1
2025-10-22,Bihar,Supaul,847408,1,0
2025-10-22,Bihar,Vaishali,843104,1,0
2025-10-22,Bihar,Vaishali,844507,0,1
2025-10-22,Bihar,West Champaran,845101,0,3
2025-10-22,Bihar,West Champaran,845105,1,3
2025-10-22,Bihar,West Champaran,845307,1,2
2025-10-27,Bihar,Araria,854327,0,1
2025-10-27,Bihar,Araria,854332,1,19
2025-10-27,Bihar,Aurangabad,824123,3,12
2025-10-27,Bihar,Aurangabad,824130,0,1
2025-10-27,Bihar,Aurangabad,824143,4,18
2025-10-27,Bihar,Aurangabad,824216,0,2
2025-10-27,Bihar,Aurangabad,824302,0,1
2025-10-27,Bihar,Banka,813105,4,16
2025-10-27,Bihar,Banka,813116,2,3
2025-10-27,Bihar,Banka,813211,0,21
2025-10-27,Bihar,Begusarai,848202,4,19
2025-10-27,Bihar,Begusarai,851101,2,6
2025-10-27,Bihar,Begusarai,851114,0,1
2025-10-27,Bihar,Begusarai,851119,0,1
2025-10-27,Bihar,Begusarai,851132,0,3
2025-10-27,Bihar,Bhagalpur,813113,0,2
2025-10-27,Bihar,Bhagalpur,813231,0,2
2025-10-27,Bihar,Bhagalpur,813233,0,2
2025-10-27,Bihar,Bhagalpur,853201,3,21
2025-10-27,Bihar,Bhagalpur,853202,5,25
2025-10-27,Bihar,Bhojpur,802134,1,1
2025-10-27,Bihar,Bhojpur,802159,0,7
2025-10-27,Bihar,Bhojpur,802166,1,7
2025-10-27,Bihar,Bhojpur,802183,0,8
2025-10-27,Bihar,Bhojpur,802201,2,15
2025-10-27,Bihar,Bhojpur,802316,0,6
2025-10-27,Bihar,Buxar,802119,1,14
2025-10-27,Bihar,Buxar,802120,2,7
2025-10-27,Bihar,Buxar,802122,1,6
2025-10-27,Bihar,Buxar,802125,1,15
2025-10-27,Bihar,Buxar,802127,0,1
2025-10-27,Bihar,Buxar,802129,5,20
2025-10-27,Bihar,Darbhanga,846001,0,12
2025-10-27,Bihar,Darbhanga,847201,3,50
2025-10-27,Bihar,Darbhanga,847233,3,16
2025-10-27,Bihar,Darbhanga,847423,1,18
2025-10-27,Bihar,Darbhanga,848207,1,4
2025-10-27,Bihar,East Champaran,845301,2,26
2025-10-27,Bihar,East Champaran,845303,6,38
2025-10-27,Bihar,East Champaran,845411,2,16
2025-10-27,Bihar,East Champaran,845413,1,11
2025-10-27,Bihar,East Champaran,845414,0,12
2025-10-27,Bihar,East Champaran,845426,2,31
2025-10-27,Bihar,East Champaran,845430,0,11
2025-10-27,Bihar,East Champaran,845432,1,25
2025-10-27,Bihar,East Champaran,845433,3,30
2025-10-27,Bihar,East Champaran,845434,2,7
2025-10-27,Bihar,Gaya,803116,0,11
2025-10-27,Bihar,Gaya,805128,5,24
2025-10-27,Bihar,Gaya,805130,0,1
2025-10-27,Bihar,Gaya,805131,4,35
2025-10-27,Bihar,Gaya,824116,0,1
2025-10-27,Bihar,Gaya,824201,6,49
2025-10-27,Bihar,Gaya,824205,2,13
2025-10-27,Bihar,Gaya,824206,4,24
2025-10-27,Bihar,Gaya,824217,7,16
2025-10-27,Bihar,Gaya,824234,0,1
2025-10-27,Bihar,Gaya,824236,5,19
2025-10-27,Bihar,Gopalganj,841227,0,2
2025-10-27,Bihar,Gopalganj,841425,0,16
2025-10-27,Bihar,Gopalganj,841503,1,22
2025-10-27,Bihar,Jamui,811303,4,39
2025-10-27,Bihar,Jamui,811310,0,1
2025-10-27,Bihar,Jamui,811312,0,13
2025-10-27,Bihar,Jamui,811316,0,9
2025-10-27,Bihar,Jamui,811317,1,20
2025-10-27,Bihar,Jehanabad,804407,1,7
2025-10-27,Bihar,Jehanabad,804422,1,14
2025-10-27,Bihar,Jehanabad,804427,2,16
2025-10-27,Bihar,Jehanabad,804429,2,9
2025-10-27,Bihar,Kaimur (Bhabua),821101,3,26
2025-10-27,Bihar,Katihar,854103,4,18
2025-10-27,Bihar,Katihar,854112,5,27
2025-10-27,Bihar,Katihar,854337,1,5
2025-10-27,Bihar,Katihar,855102,5,110
2025-10-27,Bihar,Khagaria,848201,0,4
2025-10-27,Bihar,Khagaria,848203,3,36
2025-10-27,Bihar,Khagaria,851202,2,4
2025-10-27,Bihar,Khagaria,851203,0,14
2025-10-27,Bihar,Khagaria,851216,3,12
2025-10-27,Bihar,Khagaria,852161,6,21
2025-10-27,Bihar,Kishanganj,855101,7,141
2025-10-27,Bihar,Lakhisarai,811309,1,13
2025-10-27,Bihar,Madhepura,852128,4,67
2025-10-27,Bihar,Madhepura,852202,0,2
2025-10-27,Bihar,Madhepura,852218,0,1
2025-10-27,Bihar,Madhepura,853204,0,4
2025-10-27,Bihar,Madhubani,847121,0,8
2025-10-27,Bihar,Madhubani,847212,0,11
2025-10-27,Bihar,Madhubani,847213,0,4
2025-10-27,Bihar,Madhubani,847239,0,6
2025-10-27,Bihar,Madhubani,847240,0,16
2025-10-27,Bihar,Madhubani,847402,5,28
2025-10-27,Bihar,Munger,813201,0,6
2025-10-27,Bihar,Muzaffarpur,843102,0,6
2025-10-27,Bihar,Muzaffarpur,843103,4,22
2025-10-27,Bihar,Muzaffarpur,843115,1,30
2025-10-27,Bihar,Muzaffarpur,843116,0,2
2025-10-27,Bihar,Muzaffarpur,843121,0,19
2025-10-27,Bihar,Muzaffarpur,843128,3,33
2025-10-27,Bihar,Muzaffarpur,843129,1,6
2025-10-27,Bihar,Muzaffarpur,843144,0,3
2025-10-27,Bihar,Nalanda,801301,4,27
2025-10-27,Bihar,Nalanda,803108,1,11
2025-10-27,Bihar,Nalanda,803115,1,11
2025-10-27,Bihar,Nalanda,803119,2,11
2025-10-27,Bihar,Nalanda,803202,1,3
2025-10-27,Bihar,Nalanda,803204,0,2
2025-10-27,Bihar,Nalanda,811101,0,5
2025-10-27,Bihar,Nawada,805107,1,7
2025-10-27,Bihar,Nawada,805126,4,21
2025-10-27,Bihar,Nawada,805127,3,26
2025-10-27,Bihar,Pashchim Champaran,845453,0,2
2025-10-27,Bihar,Patna,800011,1,5
2025-10-27,Bihar,Patna,800014,0,11
2025-10-27,Bihar,Patna,800111,2,11
2025-10-27,Bihar,Patna,801102,1,14
2025-10-27,Bihar,Patna,801104,0,22
2025-10-27,Bihar,Patna,801109,2,16
2025-10-27,Bihar,Patna,801112,0,15
2025-10-27,Bihar,Patna,801304,0,3
2025-10-27,Bihar,Patna,801506,0,1
2025-10-27,Bihar,Patna,803203,0,1
2025-10-27,Bihar,Patna,803211,1,9
2025-10-27,Bihar,Patna,803212,2,15
2025-10-27,Bihar,Patna,803303,0,5
2025-10-27,Bihar,Patna,803306,2,6
2025-10-27,Bihar,Patna,804423,0,2
2025-10-27,Bihar,Patna,804426,0,6
2025-10-27,Bihar,Patna,804452,7,38
2025-10-27,Bihar,Patna,811104,0,4
2025-10-27,Bihar,Purba Champaran,845416,0,1
2025-10-27,Bihar,Purnia,854102,2,18
2025-10-27,Bihar,Purnia,854204,7,44
2025-10-27,Bihar,Purnia,854205,1,18
2025-10-27,Bihar,Purnia,854302,0,1
2025-10-27,Bihar,Purnia,854305,0,2
2025-10-27,Bihar,Purnia,854330,8,43
2025-10-27,Bihar,Purnia,855105,0,6
2025-10-27,Bihar,Rohtas,802211,0,7
2025-10-27,Bihar,Rohtas,802213,2,14
2025-10-27,Bihar,Rohtas,802215,3,27
2025-10-27,Bihar,Rohtas,802218,1,14
2025-10-27,Bihar,Rohtas,821111,1,8
2025-10-27,Bihar,Rohtas,821112,2,35
2025-10-27,Bihar,Rohtas,821302,0,2
2025-10-27,Bihar,Saharsa,852129,4,17
2025-10-27,Bihar,Saharsa,852202,3,23
2025-10-27,Bihar,Saharsa,852221,4,20
2025-10-27,Bihar,Samastipur,848113,0,10
2025-10-27,Bihar,Samastipur,848117,6,33
2025-10-27,Bihar,Samastipur,848131,0,12
2025-10-27,Bihar,Samastipur,848132,1,27
2025-10-27,Bihar,Samastipur,848160,1,15
2025-10-27,Bihar,Samastipur,848301,0,11
2025-10-27,Bihar,Samastipur,848502,0,12
2025-10-27,Bihar,Samastipur,848506,2,13
2025-10-27,Bihar,Samstipur,848130,1,0
2025-10-27,Bihar,Saran,841201,0,5
2025-10-27,Bihar,Saran,841215,2,6
2025-10-27,Bihar,Saran,841218,0,7
2025-10-27,Bihar,Saran,841220,0,11
2025-10-27,Bihar,Saran,841221,2,18
2025-10-27,Bihar,Saran,841312,0,2
2025-10-27,Bihar,Saran,841316,0,2
2025-10-27,Bihar,Saran,841403,5,24
2025-10-27,Bihar,Saran,841410,0,11
2025-10-27,Bihar,Saran,841418,4,9
2025-10-27,Bihar,Saran,841422,0,10
2025-10-27,Bihar,Sheikhpura,811105,4,45
2025-10-27,Bihar,Sheohar,843325,0,1
2025-10-27,Bihar,Sitamarhi,843311,0,12
2025-10-27,Bihar,Sitamarhi,843327,5,30
2025-10-27,Bihar,Sitamarhi,843330,0,17
2025-10-27,Bihar,Siwan,841210,0,12
2025-10-27,Bihar,Siwan,841232,0,20
2025-10-27,Bihar,Siwan,841235,0,7
2025-10-27,Bihar,Siwan,841236,0,13
2025-10-27,Bihar,Siwan,841237,0,5
2025-10-27,Bihar,Siwan,841239,0,18
2025-10-27,Bihar,Siwan,841244,0,12
2025-10-27,Bihar,Siwan,841286,0,6
2025-10-27,Bihar,Siwan,841413,0,10
2025-10-27,Bihar,Siwan,841438,0,12
2025-10-27,Bihar,Siwan,841509,0,8
2025-10-27,Bihar,Supaul,847408,1,10
2025-10-27,Bihar,Supaul,852109,2,17
2025-10-27,Bihar,Supaul,852138,0,21
2025-10-27,Bihar,Supaul,852214,2,23
2025-10-27,Bihar,Supaul,852215,0,37
2025-10-27,Bihar,Supaul,852218,2,28
2025-10-27,Bihar,Supaul,854338,1,8
2025-10-27,Bihar,Vaishali,843114,2,38
2025-10-27,Bihar,Vaishali,844101,0,19
2025-10-27,Bihar,Vaishali,844115,0,12
2025-10-27,Bihar,Vaishali,844116,1,8
2025-10-27,Bihar,Vaishali,844121,1,10
2025-10-27,Bihar,Vaishali,844123,1,12
2025-10-27,Bihar,West Champaran,845102,0,5
2025-10-27,Bihar,West Champaran,845454,4,60
2025-10-28,Bihar,Araria,854312,4,41
2025-10-28,Bihar,Araria,854325,4,46
2025-10-28,Bihar,Araria,854329,7,49
2025-10-28,Bihar,Araria,854334,3,15
2025-10-28,Bihar,Araria,854336,0,8
2025-10-28,Bihar,Arwal,804423,2,3
2025-10-28,Bihar,Arwal,804425,0,1
2025-10-28,Bihar,Arwal,804432,0,1
2025-10-28,Bihar,Aurangabad,824208,0,4
2025-10-28,Bihar,Banka,813101,7,21
2025-10-28,Bihar,Banka,813104,2,14
2025-10-28,Bihar,Banka,813105,5,7
2025-10-28,Bihar,Banka,813106,2,26
2025-10-28,Bihar,Banka,813121,1,1
2025-10-28,Bihar,Banka,813202,3,6
2025-10-28,Bihar,Banka,813205,0,7
2025-10-28,Bihar,Banka,813211,0,15
2025-10-28,Bihar,Banka,813212,1,4
2025-10-28,Bihar,Begusarai,851112,6,14
2025-10-28,Bihar,Begusarai,851119,0,3
2025-10-28,Bihar,Begusarai,851131,1,13
2025-10-28,Bihar,Bhagalpur,812002,0,4
2025-10-28,Bihar,Bhagalpur,813129,0,3
2025-10-28,Bihar,Bhagalpur,813205,1,16
2025-10-28,Bihar,Bhagalpur,813210,0,14
2025-10-28,Bihar,Bhagalpur,813228,1,1
2025-10-28,Bihar,Bhagalpur,853205,2,7
2025-10-28,Bihar,Bhojpur,802112,0,5
2025-10-28,Bihar,Bhojpur,802160,0,1
2025-10-28,Bihar,Bhojpur,802161,1,5
2025-10-28,Bihar,Bhojpur,802207,5,4
2025-10-28,Bihar,Bhojpur,802209,0,8
2025-10-28,Bihar,Bhojpur,802223,3,8
2025-10-28,Bihar,Bhojpur,802314,1,3
2025-10-28,Bihar,Bhojpur,841312,0,1
2025-10-28,Bihar,Buxar,802114,2,7
2025-10-28,Bihar,Darbhanga,847103,1,9
2025-10-28,Bihar,Darbhanga,847405,2,9
2025-10-28,Bihar,East Champaran,845315,1,5
2025-10-28,Bihar,East Champaran,845401,5,42
2025-10-28,Bihar,East Champaran,845406,1,5
2025-10-28,Bihar,East Champaran,845411,0,10
2025-10-28,Bihar,East Champaran,845414,0,5
2025-10-28,Bihar,East Champaran,845418,3,17
2025-10-28,Bihar,East Champaran,845420,1,8
2025-10-28,Bihar,East Champaran,845428,0,8
2025-10-28,Bihar,East Champaran,845458,1,7
2025-10-28,Bihar,Gaya,803116,0,2
2025-10-28,Bihar,Gaya,804424,0,3
2025-10-28,Bihar,Gaya,823311,5,16
2025-10-28,Bihar,Gaya,824210,1,12
2025-10-28,Bihar,Gaya,824231,2,15
2025-10-28,Bihar,Gaya,824232,2,34
2025-10-28,Bihar,Gaya,824235,2,11
2025-10-28,Bihar,Gaya,824236,5,18
2025-10-28,Bihar,Gopalganj,841243,0,3
2025-10-28,Bihar,Gopalganj,841405,1,9
2025-10-28,Bihar,Gopalganj,841409,1,10
2025-10-28,Bihar,Gopalganj,841428,3,14
2025-10-28,Bihar,Gopalganj,841436,2,15
2025-10-28,Bihar,Gopalganj,841440,0,8
2025-10-28,Bihar,Jamui,811305,1,10
2025-10-28,Bihar,Jamui,811314,5,18
2025-10-28,Bihar,Jehanabad,804418,2,9
2025-10-28,Bihar,Jehanabad,804422,1,7
2025-10-28,Bihar,Jehanabad,804454,0,2
2025-10-28,Bihar,Kaimur (Bhabua),821101,3,22
2025-10-28,Bihar,Kaimur (Bhabua),821102,1,12
2025-10-28,Bihar,Kaimur (Bhabua),821106,3,33
2025-10-28,Bihar,Katihar,854114,1,6
2025-10-28,Bihar,Khagaria,851205,1,12
2025-10-28,Bihar,Khagaria,852161,3,8
2025-10-28,Bihar,Kishanganj,854333,0,2
2025-10-28,Bihar,Kishanganj,855115,1,34
2025-10-28,Bihar,Kishanganj,855117,5,45
2025-10-28,Bihar,Lakhisarai,811302,5,11
2025-10-28,Bihar,Lakhisarai,811304,0,2
2025-10-28,Bihar,Lakhisarai,811315,0,2
2025-10-28,Bihar,Madhepura,852115,0,4
2025-10-28,Bihar,Madhepura,852220,0,6
2025-10-28,Bihar,Madhubani,847121,0,9
2025-10-28,Bihar,Madhubani,847226,2,13
2025-10-28,Bihar,Madhubani,847228,0,11
2025-10-28,Bihar,Madhubani,847229,0,14
2025-10-28,Bihar,Madhubani,847236,1,8
2025-10-28,Bihar,Madhubani,847238,0,2
2025-10-28,Bihar,Madhubani,847239,0,6
2025-10-28,Bihar,Madhubani,847407,0,6
2025-10-28,Bihar,Madhubani,847410,1,5
2025-10-28,Bihar,Munger,811211,0,12
2025-10-28,Bihar,Muzaffarpur,842004,1,6
2025-10-28,Bihar,Muzaffarpur,843104,2,9
2025-10-28,Bihar,Muzaffarpur,843111,1,13
2025-10-28,Bihar,Muzaffarpur,843115,0,11
2025-10-28,Bihar,Muzaffarpur,843118,1,12
2025-10-28,Bihar,Muzaffarpur,843126,1,11
2025-10-28,Bihar,Muzaffarpur,843128,2,11
2025-10-28,Bihar,Muzaffarpur,843132,0,4
2025-10-28,Bihar,Nalanda,801301,8,17
2025-10-28,Bihar,Nalanda,801302,4,17
2025-10-28,Bihar,Nalanda,801306,0,12
2025-10-28,Bihar,Nalanda,803119,1,7
2025-10-28,Bihar,Nawada,805106,2,22
2025-10-28,Bihar,Nawada,805108,0,1
2025-10-28,Bihar,Nawada,805124,1,14
2025-10-28,Bihar,Nawada,805125,2,12
2025-10-28,Bihar,Patna,800003,0,2
2025-10-28,Bihar,Patna,800007,2,13
2025-10-28,Bihar,Patna,800013,0,2
2025-10-28,Bihar,Patna,800111,2,6
2025-10-28,Bihar,Patna,801105,2,9
2025-10-28,Bihar,Patna,801113,0,2
2025-10-28,Bihar,Patna,801507,1,0
2025-10-28,Bihar,Patna,803201,2,21
2025-10-28,Bihar,Patna,803212,0,5
2025-10-28,Bihar,Patna,803303,0,2
2025-10-28,Bihar,Patna,804452,3,24
2025-10-28,Bihar,Patna,804454,2,4
2025-10-28,Bihar,Purnea,854202,0,1
2025-10-28,Bihar,Purnia,854201,0,3
2025-10-28,Bihar,Purnia,854203,1,16
2025-10-28,Bihar,Purnia,854303,2,8
2025-10-28,Bihar,Purnia,854327,1,7
2025-10-28,Bihar,Purnia,855107,0,14
2025-10-28,Bihar,Purnia,855115,1,7
2025-10-28,Bihar,Rohtas,802211,2,3
2025-10-28,Bihar,Rohtas,802213,1,13
2025-10-28,Bihar,Rohtas,821111,1,3
2025-10-28,Bihar,Rohtas,821304,2,10
2025-10-28,Bihar,Rohtas,821308,0,5
2025-10-28,Bihar,Saharsa,852110,0,1
2025-10-28,Bihar,Samastipur,848117,4,20
2025-10-28,Bihar,Samastipur,848121,0,1
2025-10-28,Bihar,Samastipur,848131,1,7
2025-10-28,Bihar,Samastipur,848160,1,6
2025-10-28,Bihar,Samastipur,848206,1,4
2025-10-28,Bihar,Samastipur,848502,0,8
2025-10-28,Bihar,Saran,841212,0,1
2025-10-28,Bihar,Saran,841215,0,8
2025-10-28,Bihar,Saran,841301,4,20
2025-10-28,Bihar,Saran,841316,0,1
2025-10-28,Bihar,Saran,841402,0,9
2025-10-28,Bihar,Saran,841410,0,11
2025-10-28,Bihar,Saran,841411,0,8
2025-10-28,Bihar,Saran,841421,1,3
2025-10-28,Bihar,Saran,841442,0,5
2025-10-28,Bihar,Sheikhpura,811105,4,24
2025-10-28,Bihar,Sheikhpura,811107,0,2
2025-10-28,Bihar,Sheohar,843327,0,1
2025-10-28,Bihar,Sitamarhi,843301,0,4
2025-10-28,Bihar,Sitamarhi,843315,1,5
2025-10-28,Bihar,Sitamarhi,843318,0,8
2025-10-28,Bihar,Sitamarhi,843324,4,31
2025-10-28,Bihar,Siwan,841210,1,4
2025-10-28,Bihar,Siwan,841231,3,7
2025-10-28,Bihar,Siwan,841232,2,15
2025-10-28,Bihar,Siwan,841234,0,6
2025-10-28,Bihar,Siwan,841240,0,4
2025-10-28,Bihar,Siwan,841287,1,3
2025-10-28,Bihar,Siwan,841413,0,7
2025-10-28,Bihar,Siwan,841436,0,3
2025-10-28,Bihar,Siwan,841504,2,10
2025-10-28,Bihar,Supaul,847451,0,4
2025-10-28,Bihar,Supaul,852130,0,10
2025-10-28,Bihar,Supaul,852138,1,9
2025-10-28,Bihar,Supaul,852218,3,9
2025-10-28,Bihar,Vaishali,843114,6,9
2025-10-28,Bihar,Vaishali,844113,1,9
2025-10-28,Bihar,Vaishali,844115,0,3
2025-10-28,Bihar,Vaishali,844116,0,4
2025-10-28,Bihar,Vaishali,844121,2,7
2025-10-28,Bihar,Vaishali,844123,0,12
2025-10-28,Bihar,Vaishali,844124,1,2
2025-10-28,Bihar,Vaishali,844502,3,6
2025-10-28,Bihar,Vaishali,844504,3,13
2025-10-28,Bihar,West Champaran,845106,3,26
2025-10-28,Bihar,West Champaran,845306,3,12
2025-10-28,Bihar,West Champaran,845438,8,44
2025-10-31,Bihar,Araria,854102,3,14
2025-10-31,Bihar,Araria,854201,0,15
2025-10-31,Bihar,Arwal,804401,3,40
2025-10-31,Bihar,Arwal,804428,2,42
2025-10-31,Bihar,Aurangabad,824101,4,38
2025-10-31,Bihar,Aurangabad,824112,2,28
2025-10-31,Bihar,Aurangabad,824113,0,20
2025-10-31,Bihar,Aurangabad,824121,2,42
2025-10-31,Bihar,Aurangabad(bh),824101,0,1
2025-10-31,Bihar,Aurangabad(bh),824121,0,3
2025-10-31,Bihar,Banka,813104,6,67
2025-10-31,Bihar,Banka,813105,5,92
2025-10-31,Bihar,Banka,813224,2,20
2025-10-31,Bihar,Begusarai,851101,1,22
2025-10-31,Bihar,Begusarai,851111,5,84
2025-10-31,Bihar,Begusarai,851112,11,87
2025-10-31,Bihar,Begusarai,851116,1,6
2025-10-31,Bihar,Begusarai,851117,1,18
2025-10-31,Bihar,Begusarai,851135,0,6
2025-10-31,Bihar,Bhagalpur,812003,0,13
2025-10-31,Bihar,Bhagalpur,812005,10,103
2025-10-31,Bihar,Bhagalpur,813204,8,86
2025-10-31,Bihar,Bhagalpur,813210,7,85
2025-10-31,Bihar,Bhagalpur,813223,1,8
