state,district,date,demo_age_5_17,demo_age_17_plus
Bihar,Purnia,2025-11-08,55,1137
Bihar,Purnia,2025-11-09,23,407
Bihar,Purnia,2025-11-10,38,879
Bihar,Purnia,2025-11-11,17,267
Bihar,Purnia,2025-11-12,40,697
Bihar,Purnia,2025-11-13,78,832
Bihar,Purnia,2025-11-14,59,650
Bihar,Purnia,2025-11-15,83,844
Bihar,Purnia,2025-11-16,17,204
Bihar,Purnia,2025-11-17,76,952
Bihar,Purnia,2025-11-18,42,682
Bihar,Purnia,2025-11-19,71,934
Bihar,Purnia,2025-11-25,21,118
Bihar,Purnia,2025-11-26,31,619
Bihar,Purnia,2025-11-27,93,1472
Bihar,Purnia,2025-11-28,66,952
Bihar,Purnia,2025-11-29,57,740
Bihar,Purnia,2025-12-01,137,1717
Bihar,Purnia,2025-12-02,52,833
Bihar,Purnia,2025-12-03,62,930
Bihar,Purnia,2025-12-04,69,1103
Bihar,Purnia,2025-12-05,61,1032
Bihar,Purnia,2025-12-06,66,990
Bihar,Purnia,2025-12-07,27,442
Bihar,Purnia,2025-12-08,80,1337
Bihar,Purnia,2025-12-09,73,1196
Bihar,Purnia,2025-12-10,71,1295
Bihar,Purnia,2025-12-11,67,1321
Bihar,Purnia,2025-12-12,68,1295
Bihar,Purnia,2025-12-13,43,734
Bihar,Purnia,2025-12-14,16,270
Bihar,Purnia,2025-12-15,39,713
Bihar,Purnia,2025-12-16,61,1419
Bihar,Purnia,2025-12-17,51,1262
Bihar,Purnia,2025-12-18,69,1162
Bihar,Purnia,2025-12-19,49,686
Bihar,Purnia,2025-12-20,50,686
Bihar,Purnia,2025-12-21,15,234
Bihar,Purnia,2025-12-22,62,833
Bihar,Purnia,2025-12-23,48,879
Bihar,Purnia,2025-12-24,67,815
Bihar,Purnia,2025-12-25,27,513
Bihar,Purnia,2025-12-26,73,1192
Bihar,Purnia,2025-12-27,38,857
Bihar,Purnia,2025-12-28,50,471
Bihar,Purnia,2025-12-29,78,924
Bihar,Purnia,2025-12-31,23,934
Bihar,Purnia,2026-01-01,33,656
Bihar,Purnia,2026-01-02,36,495
Bihar,Purnia,2026-01-03,21,312
Bihar,Rohtas,2025-03-01,2021,16405
Bihar,Rohtas,2025-09-01,101,930
Bihar,Rohtas,2025-09-02,145,1266
Bihar,Rohtas,2025-09-03,123,906
Bihar,Rohtas,2025-09-04,85,966
Bihar,Rohtas,2025-09-05,64,768
Bihar,Rohtas,2025-09-06,104,1260
Bihar,Rohtas,2025-09-07,19,471
Bihar,Rohtas,2025-09-08,142,1870
Bihar,Rohtas,2025-09-09,128,1984
Bihar,Rohtas,2025-09-10,141,1964
Bihar,Rohtas,2025-09-11,131,1805
Bihar,Rohtas,2025-09-12,116,1894
Bihar,Rohtas,2025-09-13,75,1050
Bihar,Rohtas,2025-09-14,21,350
Bihar,Rohtas,2025-09-15,107,1274
Bihar,Rohtas,2025-09-16,107,1414
Bihar,Rohtas,2025-09-17,76,1104
Bihar,Rohtas,2025-09-18,90,1484
Bihar,Rohtas,2025-09-19,73,1649
Bihar,Rohtas,2025-09-20,80,1567
Bihar,Rohtas,2025-10-13,92,1047
Bihar,Rohtas,2025-10-15,206,2068
Bihar,Rohtas,2025-10-16,187,1961
Bihar,Rohtas,2025-10-17,113,1432
Bihar,Rohtas,2025-10-18,143,1533
Bihar,Rohtas,2025-10-19,132,1072
Bihar,Rohtas,2025-10-20,27,244
Bihar,Rohtas,2025-10-21,37,273
Bihar,Rohtas,2025-10-22,3,58
Bihar,Rohtas,2025-10-23,9,90
Bihar,Rohtas,2025-10-24,172,1784
Bihar,Rohtas,2025-10-25,121,1116
Bihar,Rohtas,2025-10-26,140,1307
Bihar,Rohtas,2025-10-27,51,469
Bihar,Rohtas,2025-10-28,35,284
Bihar,Rohtas,2025-10-29,93,538
Bihar,Rohtas,2025-10-30,73,597
Bihar,Rohtas,2025-10-31,104,1389
Bihar,Rohtas,2025-11-01,117,1448
Bihar,Rohtas,2025-11-02,32,380
Bihar,Rohtas,2025-11-03,147,1590
Bihar,Rohtas,2025-11-04,75,1036
Bihar,Rohtas,2025-11-05,98,1063
Bihar,Rohtas,2025-11-06,106,1258
Bihar,Rohtas,2025-11-07,92,1038
Bihar,Rohtas,2025-11-08,65,755
Bihar,Rohtas,2025-11-09,21,263
Bihar,Rohtas,2025-11-10,49,681
Bihar,Rohtas,2025-11-11,13,216
Bihar,Rohtas,2025-11-12,56,766
Bihar,Rohtas,2025-11-13,129,1118
Bihar,Rohtas,2025-11-14,76,604
Bihar,Rohtas,2025-11-15,103,1031
Bihar,Rohtas,2025-11-16,38,252
Bihar,Rohtas,2025-11-17,92,1094
Bihar,Rohtas,2025-11-18,42,573
Bihar,Rohtas,2025-11-19,85,1460
Bihar,Rohtas,2025-11-25,18,137
Bihar,Rohtas,2025-11-26,43,519
Bihar,Rohtas,2025-11-27,80,962
Bihar,Rohtas,2025-11-28,95,885
Bihar,Rohtas,2025-11-29,70,686
Bihar,Rohtas,2025-12-01,156,1198
Bihar,Rohtas,2025-12-02,79,1185
Bihar,Rohtas,2025-12-03,105,847
Bihar,Rohtas,2025-12-04,92,939
Bihar,Rohtas,2025-12-05,78,909
Bihar,Rohtas,2025-12-06,70,877
Bihar,Rohtas,2025-12-07,23,307
Bihar,Rohtas,2025-12-08,88,1010
Bihar,Rohtas,2025-12-09,84,1084
Bihar,Rohtas,2025-12-10,104,1109
Bihar,Rohtas,2025-12-11,84,995
Bihar,Rohtas,2025-12-12,78,1000
Bihar,Rohtas,2025-12-13,43,479
Bihar,Rohtas,2025-12-14,20,227
Bihar,Rohtas,2025-12-15,68,921
Bihar,Rohtas,2025-12-16,68,1045
Bihar,Rohtas,2025-12-17,66,897
Bihar,Rohtas,2025-12-18,51,561
Bihar,Rohtas,2025-12-19,49,548
Bihar,Rohtas,2025-12-20,50,505
Bihar,Rohtas,2025-12-21,15,145
Bihar,Rohtas,2025-12-22,68,658
Bihar,Rohtas,2025-12-23,79,856
Bihar,Rohtas,2025-12-24,71,772
Bihar,Rohtas,2025-12-25,17,287
Bihar,Rohtas,2025-12-26,70,816
Bihar,Rohtas,2025-12-27,26,430
Bihar,Rohtas,2025-12-28,30,297
Bihar,Rohtas,2025-12-29,68,765
Bihar,Rohtas,2025-12-31,37,699
Bihar,Rohtas,2026-01-01,25,401
Bihar,Rohtas,2026-01-02,55,458
Bihar,Rohtas,2026-01-03,16,234
Bihar,Saharsa,2025-03-01,918,10225
Bihar,Saharsa,2025-09-01,59,668
Bihar,Saharsa,2025-09-02,78,859
Bihar,Saharsa,2025-09-03,56,916
Bihar,Saharsa,2025-09-04,59,875
Bihar,Saharsa,2025-09-05,31,826
Bihar,Saharsa,2025-09-06,76,1473
Bihar,Saharsa,2025-09-07,22,529
Bihar,Saharsa,2025-09-08,70,1567
Bihar,Saharsa,2025-09-09,61,1543
Bihar,Saharsa,2025-09-10,62,1353
Bihar,Saharsa,2025-09-11,63,1286
Bihar,Saharsa,2025-09-12,52,1322
Bihar,Saharsa,2025-09-13,57,1063
Bihar,Saharsa,2025-09-14,18,394
Bihar,Saharsa,2025-09-15,45,665
Bihar,Saharsa,2025-09-16,36,753
Bihar,Saharsa,2025-09-17,31,496
Bihar,Saharsa,2025-09-18,72,761
Bihar,Saharsa,2025-09-19,45,926
Bihar,Saharsa,2025-09-20,94,1276
Bihar,Saharsa,2025-10-13,33,701
Bihar,Saharsa,2025-10-15,113,1472
Bihar,Saharsa,2025-10-16,118,1314
Bihar,Saharsa,2025-10-17,59,917
Bihar,Saharsa,2025-10-18,68,811
Bihar,Saharsa,2025-10-19,62,651
Bihar,Saharsa,2025-10-20,24,162
Bihar,Saharsa,2025-10-21,21,214
Bihar,Saharsa,2025-10-22,1,28
Bihar,Saharsa,2025-10-23,7,70
Bihar,Saharsa,2025-10-24,73,967
Bihar,Saharsa,2025-10-25,48,555
Bihar,Saharsa,2025-10-26,48,725
Bihar,Saharsa,2025-10-27,39,318
Bihar,Saharsa,2025-10-28,18,158
Bihar,Saharsa,2025-10-29,76,395
Bihar,Saharsa,2025-10-30,39,420
Bihar,Saharsa,2025-10-31,91,959
Bihar,Saharsa,2025-11-01,55,661
Bihar,Saharsa,2025-11-02,30,331
Bihar,Saharsa,2025-11-03,77,970
Bihar,Saharsa,2025-11-04,46,788
Bihar,Saharsa,2025-11-05,49,734
Bihar,Saharsa,2025-11-06,62,446
Bihar,Saharsa,2025-11-07,27,583
Bihar,Saharsa,2025-11-08,34,533
Bihar,Saharsa,2025-11-09,15,201
Bihar,Saharsa,2025-11-10,54,636
Bihar,Saharsa,2025-11-11,31,497
Bihar,Saharsa,2025-11-12,35,484
Bihar,Saharsa,2025-11-13,63,529
Bihar,Saharsa,2025-11-14,49,367
Bihar,Saharsa,2025-11-15,60,650
Bihar,Saharsa,2025-11-16,38,139
Bihar,Saharsa,2025-11-17,53,399
Bihar,Saharsa,2025-11-18,20,227
Bihar,Saharsa,2025-11-19,33,262
Bihar,Saharsa,2025-11-25,10,67
Bihar,Saharsa,2025-11-26,21,240
Bihar,Saharsa,2025-11-27,49,702
Bihar,Saharsa,2025-11-28,53,397
Bihar,Saharsa,2025-11-29,31,278
Bihar,Saharsa,2025-12-01,80,604
Bihar,Saharsa,2025-12-02,45,372
Bihar,Saharsa,2025-12-03,39,341
Bihar,Saharsa,2025-12-04,41,499
Bihar,Saharsa,2025-12-05,39,335
Bihar,Saharsa,2025-12-06,41,415
Bihar,Saharsa,2025-12-07,20,170
Bihar,Saharsa,2025-12-08,43,563
Bihar,Saharsa,2025-12-09,53,490
Bihar,Saharsa,2025-12-10,35,520
Bihar,Saharsa,2025-12-11,44,602
Bihar,Saharsa,2025-12-12,47,528
Bihar,Saharsa,2025-12-13,38,360
Bihar,Saharsa,2025-12-14,17,138
Bihar,Saharsa,2025-12-15,18,307
Bihar,Saharsa,2025-12-16,45,557
Bihar,Saharsa,2025-12-17,40,557
Bihar,Saharsa,2025-12-18,36,523
Bihar,Saharsa,2025-12-19,33,340
Bihar,Saharsa,2025-12-20,37,279
Bihar,Saharsa,2025-12-21,6,100
Bihar,Saharsa,2025-12-22,33,308
Bihar,Saharsa,2025-12-23,22,293
Bihar,Saharsa,2025-12-24,41,439
Bihar,Saharsa,2025-12-25,15,178
Bihar,Saharsa,2025-12-26,30,504
Bihar,Saharsa,2025-12-27,30,388
Bihar,Saharsa,2025-12-28,28,160
Bihar,Saharsa,2025-12-29,50,427
Bihar,Saharsa,2025-12-31,19,373
Bihar,Saharsa,2026-01-01,8,170
Bihar,Saharsa,2026-01-02,30,174
Bihar,Saharsa,2026-01-03,3,81
Bihar,Samastipur,2025-03-01,2922,30532
Bihar,Samastipur,2025-09-01,118,1716
Bihar,Samastipur,2025-09-02,190,3051
Bihar,Samastipur,2025-09-03,86,1546
Bihar,Samastipur,2025-09-04,90,1789
Bihar,Samastipur,2025-09-05,96,2664
Bihar,Samastipur,2025-09-06,151,2820
Bihar,Samastipur,2025-09-07,70,1786
Bihar,Samastipur,2025-09-08,161,3063
Bihar,Samastipur,2025-09-09,170,3388
Bihar,Samastipur,2025-09-10,130,3027
Bihar,Samastipur,2025-09-11,127,2546
Bihar,Samastipur,2025-09-12,179,2834
Bihar,Samastipur,2025-09-13,96,1855
Bihar,Samastipur,2025-09-14,61,1109
Bihar,Samastipur,2025-09-15,127,2043
Bihar,Samastipur,2025-09-16,83,1444
Bihar,Samastipur,2025-09-17,65,1093
Bihar,Samastipur,2025-09-18,114,1986
Bihar,Samastipur,2025-09-19,128,1951
Bihar,Samastipur,2025-09-20,121,2069
Bihar,Samastipur,2025-10-13,55,1012
Bihar,Samastipur,2025-10-15,230,2477
Bihar,Samastipur,2025-10-16,259,2857
Bihar,Samastipur,2025-10-17,144,2089
Bihar,Samastipur,2025-10-18,173,1804
Bihar,Samastipur,2025-10-19,167,1531
Bihar,Samastipur,2025-10-20,55,365
Bihar,Samastipur,2025-10-21,57,390
Bihar,Samastipur,2025-10-22,5,39
Bihar,Samastipur,2025-10-23,9,92
Bihar,Samastipur,2025-10-24,172,2359
Bihar,Samastipur,2025-10-25,152,1727
Bihar,Samastipur,2025-10-26,137,1702
Bihar,Samastipur,2025-10-27,82,760
Bihar,Samastipur,2025-10-28,61,402
Bihar,Samastipur,2025-10-29,97,555
Bihar,Samastipur,2025-10-30,75,932
Bihar,Samastipur,2025-10-31,163,2157
Bihar,Samastipur,2025-11-01,142,2076
Bihar,Samastipur,2025-11-02,87,840
Bihar,Samastipur,2025-11-03,209,1895
Bihar,Samastipur,2025-11-04,116,1737
Bihar,Samastipur,2025-11-05,131,1531
Bihar,Samastipur,2025-11-06,119,799
Bihar,Samastipur,2025-11-07,88,1544
Bihar,Samastipur,2025-11-08,82,1624
Bihar,Samastipur,2025-11-09,44,865
Bihar,Samastipur,2025-11-10,66,1368
Bihar,Samastipur,2025-11-11,87,1769
Bihar,Samastipur,2025-11-12,82,1346
Bihar,Samastipur,2025-11-13,196,1736
Bihar,Samastipur,2025-11-14,171,1365
Bihar,Samastipur,2025-11-15,164,1826
Bihar,Samastipur,2025-11-16,60,524
Bihar,Samastipur,2025-11-17,181,2018
Bihar,Samastipur,2025-11-18,73,1019
Bihar,Samastipur,2025-11-19,160,1921
Bihar,Samastipur,2025-11-25,18,154
Bihar,Samastipur,2025-11-26,39,750
Bihar,Samastipur,2025-11-27,115,2081
Bihar,Samastipur,2025-11-28,85,1402
Bihar,Samastipur,2025-11-29,92,1109
Bihar,Samastipur,2025-12-01,207,1956
Bihar,Samastipur,2025-12-02,97,1847
Bihar,Samastipur,2025-12-03,87,1536
Bihar,Samastipur,2025-12-04,105,1484
Bihar,Samastipur,2025-12-05,90,1183
Bihar,Samastipur,2025-12-06,97,1718
Bihar,Samastipur,2025-12-07,39,805
Bihar,Samastipur,2025-12-08,110,1948
Bihar,Samastipur,2025-12-09,116,1889
Bihar,Samastipur,2025-12-10,112,1778
Bihar,Samastipur,2025-12-11,123,1795
Bihar,Samastipur,2025-12-12,117,1805
Bihar,Samastipur,2025-12-13,82,1269
Bihar,Samastipur,2025-12-14,39,547
Bihar,Samastipur,2025-12-15,65,1398
Bihar,Samastipur,2025-12-16,96,1989
Bihar,Samastipur,2025-12-17,102,1751
Bihar,Samastipur,2025-12-18,68,1327
Bihar,Samastipur,2025-12-19,69,842
Bihar,Samastipur,2025-12-20,84,915
Bihar,Samastipur,2025-12-21,25,346
Bihar,Samastipur,2025-12-22,46,929
Bihar,Samastipur,2025-12-23,91,1066
Bihar,Samastipur,2025-12-24,79,1278
Bihar,Samastipur,2025-12-25,53,752
Bihar,Samastipur,2025-12-26,85,1157
Bihar,Samastipur,2025-12-27,54,829
Bihar,Samastipur,2025-12-28,83,621
Bihar,Samastipur,2025-12-29,81,866
Bihar,Samastipur,2025-12-31,53,960
Bihar,Samastipur,2026-01-01,37,596
Bihar,Samastipur,2026-01-02,54,455
Bihar,Samastipur,2026-01-03,14,262
Bihar,Samstipur,2025-09-01,0,3
Bihar,Samstipur,2025-09-02,0,3
Bihar,Samstipur,2025-09-03,0,2
Bihar,Samstipur,2025-09-04,0,2
Bihar,Samstipur,2025-09-05,0,9
Bihar,Samstipur,2025-09-06,0,7
Bihar,Samstipur,2025-09-07,0,1
Bihar,Samstipur,2025-09-08,1,9
Bihar,Samstipur,2025-09-09,0,4
Bihar,Samstipur,2025-09-10,0,5
Bihar,Samstipur,2025-09-11,0,6
Bihar,Samstipur,2025-09-12,0,4
Bihar,Samstipur,2025-09-13,0,9
Bihar,Samstipur,2025-09-14,0,3
Bihar,Samstipur,2025-09-15,0,3
Bihar,Samstipur,2025-09-16,0,4
Bihar,Samstipur,2025-09-17,0,2
Bihar,Samstipur,2025-09-18,0,6
Bihar,Samstipur,2025-09-19,1,4
Bihar,Samstipur,2025-09-20,0,5
Bihar,Samstipur,2025-10-13,0,4
Bihar,Samstipur,2025-10-15,0,5
Bihar,Samstipur,2025-10-16,2,9
Bihar,Samstipur,2025-10-17,0,7
Bihar,Samstipur,2025-10-18,0,4
Bihar,Samstipur,2025-10-19,0,10
Bihar,Samstipur,2025-10-20,0,2
Bihar,Samstipur,2025-10-21,0,1
Bihar,Samstipur,2025-10-24,1,8
Bihar,Samstipur,2025-10-25,0,8
Bihar,Samstipur,2025-10-26,0,8
Bihar,Samstipur,2025-10-27,1,2
Bihar,Samstipur,2025-10-28,0,1
Bihar,Samstipur,2025-10-30,0,3
Bihar,Samstipur,2025-10-31,1,11
Bihar,Samstipur,2025-11-01,0,7
Bihar,Samstipur,2025-11-02,0,2
Bihar,Samstipur,2025-11-03,0,17
Bihar,Samstipur,2025-11-04,0,8
Bihar,Samstipur,2025-11-05,0,1
Bihar,Samstipur,2025-11-06,0,1
Bihar,Samstipur,2025-11-07,0,6
Bihar,Samstipur,2025-11-08,0,11
Bihar,Samstipur,2025-11-09,0,3
Bihar,Samstipur,2025-11-10,0,3
Bihar,Samstipur,2025-11-11,0,10
Bihar,Samstipur,2025-11-12,0,13
Bihar,Samstipur,2025-11-13,0,6
Bihar,Samstipur,2025-11-14,0,3
Bihar,Samstipur,2025-11-15,0,12
Bihar,Samstipur,2025-11-16,0,2
Bihar,Samstipur,2025-11-17,1,7
Bihar,Samstipur,2025-11-18,0,6
Bihar,Samstipur,2025-11-19,0,8
Bihar,Samstipur,2025-11-25,0,1
Bihar,Samstipur,2025-11-27,0,4
Bihar,Samstipur,2025-11-28,0,4
Bihar,Samstipur,2025-11-29,0,3
Bihar,Samstipur,2025-12-01,0,10
Bihar,Samstipur,2025-12-02,0,8
Bihar,Samstipur,2025-12-03,0,11
Bihar,Samstipur,2025-12-04,0,2
Bihar,Samstipur,2025-12-05,0,8
Bihar,Samstipur,2025-12-06,0,6
Bihar,Samstipur,2025-12-07,0,6
Bihar,Samstipur,2025-12-08,0,7
Bihar,Samstipur,2025-12-09,0,4
Bihar,Samstipur,2025-12-10,0,7
Bihar,Samstipur,2025-12-11,0,8
Bihar,Samstipur,2025-12-12,0,5
Bihar,Samstipur,2025-12-13,1,8
Bihar,Samstipur,2025-12-14,0,3
Bihar,Samstipur,2025-12-15,0,10
Bihar,Samstipur,2025-12-16,0,11
Bihar,Samstipur,2025-12-17,0,6
Bihar,Samstipur,2025-12-18,0,5
Bihar,Samstipur,2025-12-19,0,6
Bihar,Samstipur,2025-12-20,0,4
Bihar,Samstipur,2025-12-21,0,2
Bihar,Samstipur,2025-12-22,0,7
Bihar,Samstipur,2025-12-23,0,4
Bihar,Samstipur,2025-12-24,1,5
Bihar,Samstipur,2025-12-25,0,3
Bihar,Samstipur,2025-12-26,0,9
Bihar,Samstipur,2025-12-27,0,7
Bihar,Samstipur,2025-12-28,0,7
Bihar,Samstipur,2025-12-29,0,2
Bihar,Samstipur,2025-12-31,0,6
Bihar,Samstipur,2026-01-01,0,2
Bihar,Samstipur,2026-01-02,0,3
Bihar,Samstipur,2026-01-03,0,1
Bihar,Saran,2025-03-01,2646,28128
Bihar,Saran,2025-09-01,187,1557
Bihar,Saran,2025-09-02,161,1667
Bihar,Saran,2025-09-03,137,1078
Bihar,Saran,2025-09-04,123,1477
Bihar,Saran,2025-09-05,82,1294
Bihar,Saran,2025-09-06,155,1956
Bihar,Saran,2025-09-07,54,825
Bihar,Saran,2025-09-08,137,1935
Bihar,Saran,2025-09-09,176,2337
Bihar,Saran,2025-09-10,155,2342
Bihar,Saran,2025-09-11,154,1936
Bihar,Saran,2025-09-12,196,2135
Bihar,Saran,2025-09-13,112,1316
Bihar,Saran,2025-09-14,36,535
Bihar,Saran,2025-09-15,147,1671
Bihar,Saran,2025-09-16,109,1609
Bihar,Saran,2025-09-17,97,926
Bihar,Saran,2025-09-18,126,1771
Bihar,Saran,2025-09-19,107,1467
Bihar,Saran,2025-09-20,163,1589
Bihar,Saran,2025-10-13,71,1232
Bihar,Saran,2025-10-15,259,2566
Bihar,Saran,2025-10-16,276,2591
Bihar,Saran,2025-10-17,146,1708
Bihar,Saran,2025-10-18,173,1782
Bihar,Saran,2025-10-19,164,1413
Bihar,Saran,2025-10-20,55,439
Bihar,Saran,2025-10-21,79,392
Bihar,Saran,2025-10-22,10,63
Bihar,Saran,2025-10-23,16,143
Bihar,Saran,2025-10-24,239,2314
Bihar,Saran,2025-10-25,138,1443
Bihar,Saran,2025-10-26,152,1789
Bihar,Saran,2025-10-27,77,662
Bihar,Saran,2025-10-28,56,430
Bihar,Saran,2025-10-29,116,814
Bihar,Saran,2025-10-30,84,1030
Bihar,Saran,2025-10-31,152,1741
Bihar,Saran,2025-11-01,125,1431
Bihar,Saran,2025-11-02,106,821
Bihar,Saran,2025-11-03,171,1897
Bihar,Saran,2025-11-04,128,1585
Bihar,Saran,2025-11-05,128,1246
Bihar,Saran,2025-11-06,106,715
Bihar,Saran,2025-11-07,75,1255
Bihar,Saran,2025-11-08,86,1249
Bihar,Saran,2025-11-09,33,588
Bihar,Saran,2025-11-10,110,1466
Bihar,Saran,2025-11-11,94,1545
Bihar,Saran,2025-11-12,87,1114
Bihar,Saran,2025-11-13,149,1294
Bihar,Saran,2025-11-14,113,982
Bihar,Saran,2025-11-15,124,1388
Bihar,Saran,2025-11-16,67,565
Bihar,Saran,2025-11-17,157,1450
Bihar,Saran,2025-11-18,85,796
Bihar,Saran,2025-11-19,108,1426
Bihar,Saran,2025-11-25,32,194
Bihar,Saran,2025-11-26,36,605
Bihar,Saran,2025-11-27,136,1582
Bihar,Saran,2025-11-28,93,1121
Bihar,Saran,2025-11-29,79,767
Bihar,Saran,2025-12-01,223,1647
Bihar,Saran,2025-12-02,108,1229
Bihar,Saran,2025-12-03,116,1152
Bihar,Saran,2025-12-04,96,1177
Bihar,Saran,2025-12-05,76,1098
Bihar,Saran,2025-12-06,99,1276
Bihar,Saran,2025-12-07,51,502
Bihar,Saran,2025-12-08,128,1474
Bihar,Saran,2025-12-09,102,1497
Bihar,Saran,2025-12-10,92,1432
Bihar,Saran,2025-12-11,125,1552
Bihar,Saran,2025-12-12,131,1320
Bihar,Saran,2025-12-13,94,1031
Bihar,Saran,2025-12-14,32,424
Bihar,Saran,2025-12-15,90,1421
Bihar,Saran,2025-12-16,121,1592
Bihar,Saran,2025-12-17,94,1372
Bihar,Saran,2025-12-18,102,1072
Bihar,Saran,2025-12-19,54,691
Bihar,Saran,2025-12-20,83,627
Bihar,Saran,2025-12-21,17,263
Bihar,Saran,2025-12-22,96,1039
Bihar,Saran,2025-12-23,87,933
Bihar,Saran,2025-12-24,110,1068
Bihar,Saran,2025-12-25,41,614
Bihar,Saran,2025-12-26,87,1017
Bihar,Saran,2025-12-27,59,704
Bihar,Saran,2025-12-28,65,566
Bihar,Saran,2025-12-29,80,849
Bihar,Saran,2025-12-31,61,856
Bihar,Saran,2026-01-01,34,548
Bihar,Saran,2026-01-02,104,564
Bihar,Saran,2026-01-03,18,239
Bihar,Sheikhpura,2025-03-01,571,5677
Bihar,Sheikhpura,2025-09-01,3,186
Bihar,Sheikhpura,2025-09-02,28,516
Bihar,Sheikhpura,2025-09-03,16,399
Bihar,Sheikhpura,2025-09-04,16,316
Bihar,Sheikhpura,2025-09-05,11,288
Bihar,Sheikhpura,2025-09-06,29,447
Bihar,Sheikhpura,2025-09-07,8,80
Bihar,Sheikhpura,2025-09-08,23,466
Bihar,Sheikhpura,2025-09-09,26,535
Bihar,Sheikhpura,2025-09-10,29,529
Bihar,Sheikhpura,2025-09-11,24,455
Bihar,Sheikhpura,2025-09-12,25,552
Bihar,Sheikhpura,2025-09-13,22,387
Bihar,Sheikhpura,2025-09-14,9,101
Bihar,Sheikhpura,2025-09-15,24,349
Bihar,Sheikhpura,2025-09-16,20,369
Bihar,Sheikhpura,2025-09-17,28,337
Bihar,Sheikhpura,2025-09-18,29,446
Bihar,Sheikhpura,2025-09-19,32,658
Bihar,Sheikhpura,2025-09-20,27,864
Bihar,Sheikhpura,2025-10-13,6,236
Bihar,Sheikhpura,2025-10-15,54,529
Bihar,Sheikhpura,2025-10-16,52,736
Bihar,Sheikhpura,2025-10-17,31,361
Bihar,Sheikhpura,2025-10-18,30,354
Bihar,Sheikhpura,2025-10-19,24,271
Bihar,Sheikhpura,2025-10-20,3,29
Bihar,Sheikhpura,2025-10-21,7,44
Bihar,Sheikhpura,2025-10-22,2,11
Bihar,Sheikhpura,2025-10-23,2,25
Bihar,Sheikhpura,2025-10-24,28,309
Bihar,Sheikhpura,2025-10-25,19,230
Bihar,Sheikhpura,2025-10-26,37,295
Bihar,Sheikhpura,2025-10-27,7,112
Bihar,Sheikhpura,2025-10-28,8,69
Bihar,Sheikhpura,2025-10-29,10,96
Bihar,Sheikhpura,2025-10-30,18,168
Bihar,Sheikhpura,2025-10-31,33,348
Bihar,Sheikhpura,2025-11-01,25,229
Bihar,Sheikhpura,2025-11-02,13,81
Bihar,Sheikhpura,2025-11-03,33,324
Bihar,Sheikhpura,2025-11-04,21,341
Bihar,Sheikhpura,2025-11-05,8,211
Bihar,Sheikhpura,2025-11-06,19,90
Bihar,Sheikhpura,2025-11-07,15,270
Bihar,Sheikhpura,2025-11-08,16,166
Bihar,Sheikhpura,2025-11-09,6,60
Bihar,Sheikhpura,2025-11-10,28,260
Bihar,Sheikhpura,2025-11-11,20,248
Bihar,Sheikhpura,2025-11-12,11,202
Bihar,Sheikhpura,2025-11-13,25,303
Bihar,Sheikhpura,2025-11-14,23,125
Bihar,Sheikhpura,2025-11-15,27,248
Bihar,Sheikhpura,2025-11-16,9,58
Bihar,Sheikhpura,2025-11-17,16,212
Bihar,Sheikhpura,2025-11-18,19,224
Bihar,Sheikhpura,2025-11-19,18,305
Bihar,Sheikhpura,2025-11-25,3,47
Bihar,Sheikhpura,2025-11-26,7,99
Bihar,Sheikhpura,2025-11-27,25,218
Bihar,Sheikhpura,2025-11-28,22,200
Bihar,Sheikhpura,2025-11-29,16,132
Bihar,Sheikhpura,2025-12-01,21,243
Bihar,Sheikhpura,2025-12-02,22,171
Bihar,Sheikhpura,2025-12-03,9,148
Bihar,Sheikhpura,2025-12-04,19,178
Bihar,Sheikhpura,2025-12-05,21,181
Bihar,Sheikhpura,2025-12-06,23,179
Bihar,Sheikhpura,2025-12-07,10,77
Bihar,Sheikhpura,2025-12-08,20,252
Bihar,Sheikhpura,2025-12-09,19,227
Bihar,Sheikhpura,2025-12-10,23,223
Bihar,Sheikhpura,2025-12-11,20,232
Bihar,Sheikhpura,2025-12-12,13,221
Bihar,Sheikhpura,2025-12-13,25,148
Bihar,Sheikhpura,2025-12-14,15,52
Bihar,Sheikhpura,2025-12-15,15,158
Bihar,Sheikhpura,2025-12-16,23,205
Bihar,Sheikhpura,2025-12-17,18,226
Bihar,Sheikhpura,2025-12-18,9,121
Bihar,Sheikhpura,2025-12-19,16,139
Bihar,Sheikhpura,2025-12-20,7,79
Bihar,Sheikhpura,2025-12-21,7,42
Bihar,Sheikhpura,2025-12-22,8,67
Bihar,Sheikhpura,2025-12-23,19,169
Bihar,Sheikhpura,2025-12-24,7,107
Bihar,Sheikhpura,2025-12-25,4,54
Bihar,Sheikhpura,2025-12-26,14,222
Bihar,Sheikhpura,2025-12-27,13,116
Bihar,Sheikhpura,2025-12-28,10,64
Bihar,Sheikhpura,2025-12-29,8,75
Bihar,Sheikhpura,2025-12-31,13,161
Bihar,Sheikhpura,2026-01-01,12,84
Bihar,Sheikhpura,2026-01-02,20,87
Bihar,Sheikhpura,2026-01-03,0,25
Bihar,Sheikpura,2025-09-02,0,4
Bihar,Sheikpura,2025-09-03,0,2
Bihar,Sheikpura,2025-09-05,0,1
Bihar,Sheikpura,2025-09-06,0,3
Bihar,Sheikpura,2025-09-09,0,5
Bihar,Sheikpura,2025-09-10,0,4
Bihar,Sheikpura,2025-09-11,0,6
