state,district,date,age_0_5,age_5_17,age_18_greater
Bihar,Purnia,2025-12-29,129,71,0
Bihar,Purnia,2025-12-31,233,314,10
Bihar,Purnia,2026-01-01,269,177,2
Bihar,Purnia,2026-01-02,203,116,0
Bihar,Purnia,2026-01-03,19,41,1
Bihar,Rohtas,2025-06-09,41,149,2
Bihar,Rohtas,2025-06-10,56,168,2
Bihar,Rohtas,2025-06-11,25,90,2
Bihar,Rohtas,2025-06-12,34,131,0
Bihar,Rohtas,2025-06-13,29,134,1
Bihar,Rohtas,2025-06-14,11,69,0
Bihar,Rohtas,2025-06-15,3,2,4
Bihar,Rohtas,2025-06-16,29,117,2
Bihar,Rohtas,2025-06-17,40,182,0
Bihar,Rohtas,2025-06-18,22,96,1
Bihar,Rohtas,2025-06-19,51,231,3
Bihar,Rohtas,2025-09-01,41,101,0
Bihar,Rohtas,2025-09-02,39,137,1
Bihar,Rohtas,2025-09-03,53,145,0
Bihar,Rohtas,2025-09-04,32,83,1
Bihar,Rohtas,2025-09-05,11,17,1
Bihar,Rohtas,2025-09-06,56,83,0
Bihar,Rohtas,2025-09-07,6,4,0
Bihar,Rohtas,2025-09-08,31,81,1
Bihar,Rohtas,2025-09-09,53,105,2
Bihar,Rohtas,2025-09-10,51,107,0
Bihar,Rohtas,2025-09-11,43,83,0
Bihar,Rohtas,2025-09-12,53,91,0
Bihar,Rohtas,2025-09-13,31,44,0
Bihar,Rohtas,2025-09-14,6,7,0
Bihar,Rohtas,2025-09-15,23,66,0
Bihar,Rohtas,2025-09-16,35,81,0
Bihar,Rohtas,2025-09-17,44,56,1
Bihar,Rohtas,2025-09-18,27,55,0
Bihar,Rohtas,2025-09-19,25,57,1
Bihar,Rohtas,2025-09-20,24,58,1
Bihar,Rohtas,2025-09-21,2,5,0
Bihar,Rohtas,2025-09-22,21,65,1
Bihar,Rohtas,2025-09-23,26,81,0
Bihar,Rohtas,2025-09-24,44,50,0
Bihar,Rohtas,2025-09-25,30,56,0
Bihar,Rohtas,2025-09-26,30,60,0
Bihar,Rohtas,2025-09-27,7,16,0
Bihar,Rohtas,2025-09-28,0,1,0
Bihar,Rohtas,2025-09-29,2,5,1
Bihar,Rohtas,2025-09-30,1,0,0
Bihar,Rohtas,2025-10-13,36,68,8
Bihar,Rohtas,2025-10-15,28,83,3
Bihar,Rohtas,2025-10-16,24,55,8
Bihar,Rohtas,2025-10-17,71,131,1
Bihar,Rohtas,2025-10-18,50,111,12
Bihar,Rohtas,2025-10-19,45,72,3
Bihar,Rohtas,2025-10-20,9,19,0
Bihar,Rohtas,2025-10-21,1,12,0
Bihar,Rohtas,2025-10-22,0,0,1
Bihar,Rohtas,2025-10-23,0,1,0
Bihar,Rohtas,2025-10-24,28,55,2
Bihar,Rohtas,2025-10-25,27,50,0
Bihar,Rohtas,2025-10-26,10,48,1
Bihar,Rohtas,2025-10-27,11,42,1
Bihar,Rohtas,2025-10-28,29,40,0
Bihar,Rohtas,2025-10-29,15,24,2
Bihar,Rohtas,2025-10-30,40,75,4
Bihar,Rohtas,2025-10-31,58,70,1
Bihar,Rohtas,2025-11-01,4,9,0
Bihar,Rohtas,2025-11-02,75,127,0
Bihar,Rohtas,2025-11-03,17,35,0
Bihar,Rohtas,2025-11-04,1,1,0
Bihar,Rohtas,2025-11-05,58,143,1
Bihar,Rohtas,2025-11-06,19,43,0
Bihar,Rohtas,2025-11-07,25,54,0
Bihar,Rohtas,2025-11-08,45,91,0
Bihar,Rohtas,2025-11-09,37,60,0
Bihar,Rohtas,2025-11-10,41,84,1
Bihar,Rohtas,2025-11-11,20,43,2
Bihar,Rohtas,2025-11-12,20,32,0
Bihar,Rohtas,2025-11-13,8,16,0
Bihar,Rohtas,2025-11-14,16,20,0
Bihar,Rohtas,2025-11-15,75,111,1
Bihar,Rohtas,2025-11-16,23,50,1
Bihar,Rohtas,2025-11-17,7,26,7
Bihar,Rohtas,2025-11-18,66,92,0
Bihar,Rohtas,2025-11-19,124,182,0
Bihar,Rohtas,2025-11-25,57,149,0
Bihar,Rohtas,2025-12-15,180,309,1
Bihar,Rohtas,2025-12-21,23,1,0
Bihar,Rohtas,2025-12-22,194,4,0
Bihar,Rohtas,2025-12-23,77,0,0
Bihar,Rohtas,2025-12-24,47,113,2
Bihar,Rohtas,2025-12-25,30,171,2
Bihar,Rohtas,2025-12-26,28,95,0
Bihar,Rohtas,2025-12-27,37,54,1
Bihar,Rohtas,2025-12-28,36,31,0
Bihar,Rohtas,2025-12-29,38,83,2
Bihar,Rohtas,2025-12-31,69,404,6
Bihar,Rohtas,2026-01-01,103,229,1
Bihar,Rohtas,2026-01-02,62,158,0
Bihar,Rohtas,2026-01-03,0,61,0
Bihar,Saharsa,2025-05-01,334,295,13
Bihar,Saharsa,2025-06-01,319,487,20
Bihar,Saharsa,2025-06-09,70,100,0
Bihar,Saharsa,2025-06-10,59,103,2
Bihar,Saharsa,2025-06-11,14,44,2
Bihar,Saharsa,2025-06-12,40,61,5
Bihar,Saharsa,2025-06-13,41,41,0
Bihar,Saharsa,2025-06-14,26,44,3
Bihar,Saharsa,2025-06-15,2,3,1
Bihar,Saharsa,2025-06-16,43,82,7
Bihar,Saharsa,2025-06-17,52,112,2
Bihar,Saharsa,2025-06-18,51,87,1
Bihar,Saharsa,2025-06-19,83,147,6
Bihar,Saharsa,2025-07-01,569,627,42
Bihar,Saharsa,2025-09-01,88,118,5
Bihar,Saharsa,2025-09-02,88,102,2
Bihar,Saharsa,2025-09-03,107,126,3
Bihar,Saharsa,2025-09-04,79,75,2
Bihar,Saharsa,2025-09-05,25,45,1
Bihar,Saharsa,2025-09-06,81,78,3
Bihar,Saharsa,2025-09-07,40,35,0
Bihar,Saharsa,2025-09-08,109,129,3
Bihar,Saharsa,2025-09-09,106,115,0
Bihar,Saharsa,2025-09-10,96,94,2
Bihar,Saharsa,2025-09-11,72,113,2
Bihar,Saharsa,2025-09-12,101,89,3
Bihar,Saharsa,2025-09-13,50,82,0
Bihar,Saharsa,2025-09-14,26,42,1
Bihar,Saharsa,2025-09-15,44,38,0
Bihar,Saharsa,2025-09-16,58,33,1
Bihar,Saharsa,2025-09-17,19,16,0
Bihar,Saharsa,2025-09-18,49,58,3
Bihar,Saharsa,2025-09-19,55,71,1
Bihar,Saharsa,2025-09-20,53,51,0
Bihar,Saharsa,2025-09-21,5,14,0
Bihar,Saharsa,2025-09-22,46,44,0
Bihar,Saharsa,2025-09-23,66,50,3
Bihar,Saharsa,2025-09-24,71,53,0
Bihar,Saharsa,2025-09-25,67,51,1
Bihar,Saharsa,2025-09-26,46,46,0
Bihar,Saharsa,2025-09-27,21,23,3
Bihar,Saharsa,2025-09-28,1,1,0
Bihar,Saharsa,2025-09-29,2,14,0
Bihar,Saharsa,2025-09-30,2,6,0
Bihar,Saharsa,2025-10-13,129,125,3
Bihar,Saharsa,2025-10-15,102,106,3
Bihar,Saharsa,2025-10-16,54,55,1
Bihar,Saharsa,2025-10-17,150,151,3
Bihar,Saharsa,2025-10-18,122,110,2
Bihar,Saharsa,2025-10-19,115,103,2
Bihar,Saharsa,2025-10-20,25,50,1
Bihar,Saharsa,2025-10-21,9,17,0
Bihar,Saharsa,2025-10-23,1,0,1
Bihar,Saharsa,2025-10-24,50,79,5
Bihar,Saharsa,2025-10-25,74,64,10
Bihar,Saharsa,2025-10-26,33,63,6
Bihar,Saharsa,2025-10-27,29,60,3
Bihar,Saharsa,2025-10-28,28,30,2
Bihar,Saharsa,2025-10-29,25,31,0
Bihar,Saharsa,2025-10-30,57,38,1
Bihar,Saharsa,2025-10-31,69,70,1
Bihar,Saharsa,2025-11-01,18,35,0
Bihar,Saharsa,2025-11-02,92,80,0
Bihar,Saharsa,2025-11-03,35,39,2
Bihar,Saharsa,2025-11-05,142,166,0
Bihar,Saharsa,2025-11-06,32,67,4
Bihar,Saharsa,2025-11-07,19,24,1
Bihar,Saharsa,2025-11-08,65,65,1
Bihar,Saharsa,2025-11-09,47,58,3
Bihar,Saharsa,2025-11-10,96,79,1
Bihar,Saharsa,2025-11-11,49,56,11
Bihar,Saharsa,2025-11-12,79,86,1
Bihar,Saharsa,2025-11-13,27,57,2
Bihar,Saharsa,2025-11-14,55,62,0
Bihar,Saharsa,2025-11-15,132,95,0
Bihar,Saharsa,2025-11-16,45,38,0
Bihar,Saharsa,2025-11-17,29,20,4
Bihar,Saharsa,2025-11-18,70,55,4
Bihar,Saharsa,2025-11-19,129,82,1
Bihar,Saharsa,2025-11-25,65,51,1
Bihar,Saharsa,2025-12-15,236,195,1
Bihar,Saharsa,2025-12-21,56,3,0
Bihar,Saharsa,2025-12-22,258,2,0
Bihar,Saharsa,2025-12-23,71,6,0
Bihar,Saharsa,2025-12-24,50,69,10
Bihar,Saharsa,2025-12-25,22,108,1
Bihar,Saharsa,2025-12-26,80,65,0
Bihar,Saharsa,2025-12-27,41,51,0
Bihar,Saharsa,2025-12-28,75,107,0
Bihar,Saharsa,2025-12-29,77,72,1
Bihar,Saharsa,2025-12-31,129,335,9
Bihar,Saharsa,2026-01-01,121,171,4
Bihar,Saharsa,2026-01-02,89,107,6
Bihar,Saharsa,2026-01-03,8,21,2
Bihar,Samastipur,2025-06-09,234,214,2
Bihar,Samastipur,2025-06-10,218,209,2
Bihar,Samastipur,2025-06-11,82,77,3
Bihar,Samastipur,2025-06-12,117,137,5
Bihar,Samastipur,2025-06-13,74,109,3
Bihar,Samastipur,2025-06-14,108,109,1
Bihar,Samastipur,2025-06-15,49,42,6
Bihar,Samastipur,2025-06-16,162,208,5
Bihar,Samastipur,2025-06-17,235,278,9
Bihar,Samastipur,2025-06-18,132,138,4
Bihar,Samastipur,2025-06-19,219,238,5
Bihar,Samastipur,2025-07-01,513,488,13
Bihar,Samastipur,2025-09-01,137,106,0
Bihar,Samastipur,2025-09-02,180,153,0
Bihar,Samastipur,2025-09-03,161,154,3
Bihar,Samastipur,2025-09-04,130,91,3
Bihar,Samastipur,2025-09-05,43,63,1
Bihar,Samastipur,2025-09-06,162,98,2
Bihar,Samastipur,2025-09-07,71,29,2
Bihar,Samastipur,2025-09-08,177,131,1
Bihar,Samastipur,2025-09-09,188,183,1
Bihar,Samastipur,2025-09-10,154,97,1
Bihar,Samastipur,2025-09-11,136,105,1
Bihar,Samastipur,2025-09-12,189,126,3
Bihar,Samastipur,2025-09-13,105,77,0
Bihar,Samastipur,2025-09-14,58,22,1
Bihar,Samastipur,2025-09-15,91,75,0
Bihar,Samastipur,2025-09-16,90,68,0
Bihar,Samastipur,2025-09-17,44,32,0
Bihar,Samastipur,2025-09-18,111,77,0
Bihar,Samastipur,2025-09-19,123,89,0
Bihar,Samastipur,2025-09-20,91,70,2
Bihar,Samastipur,2025-09-21,9,15,0
Bihar,Samastipur,2025-09-22,95,73,1
Bihar,Samastipur,2025-09-23,120,96,0
Bihar,Samastipur,2025-09-24,153,106,6
Bihar,Samastipur,2025-09-25,150,89,2
Bihar,Samastipur,2025-09-26,109,62,0
Bihar,Samastipur,2025-09-27,50,23,1
Bihar,Samastipur,2025-09-28,18,4,0
Bihar,Samastipur,2025-09-29,6,9,0
Bihar,Samastipur,2025-10-13,300,176,5
Bihar,Samastipur,2025-10-15,232,151,7
Bihar,Samastipur,2025-10-16,138,94,2
Bihar,Samastipur,2025-10-17,311,170,0
Bihar,Samastipur,2025-10-18,197,154,9
Bihar,Samastipur,2025-10-19,216,86,2
Bihar,Samastipur,2025-10-20,54,37,2
Bihar,Samastipur,2025-10-21,24,14,1
Bihar,Samastipur,2025-10-23,0,0,4
Bihar,Samastipur,2025-10-24,143,88,7
Bihar,Samastipur,2025-10-25,158,97,1
Bihar,Samastipur,2025-10-26,61,78,2
Bihar,Samastipur,2025-10-27,54,43,1
Bihar,Samastipur,2025-10-28,81,55,0
Bihar,Samastipur,2025-10-29,42,27,0
Bihar,Samastipur,2025-10-30,121,97,4
Bihar,Samastipur,2025-10-31,116,68,1
Bihar,Samastipur,2025-11-01,22,24,1
Bihar,Samastipur,2025-11-02,294,166,1
Bihar,Samastipur,2025-11-03,68,49,4
Bihar,Samastipur,2025-11-04,3,2,0
Bihar,Samastipur,2025-11-05,228,175,2
Bihar,Samastipur,2025-11-06,82,78,6
Bihar,Samastipur,2025-11-07,43,40,0
Bihar,Samastipur,2025-11-08,114,88,0
Bihar,Samastipur,2025-11-09,104,68,1
Bihar,Samastipur,2025-11-10,241,153,5
Bihar,Samastipur,2025-11-11,113,89,1
Bihar,Samastipur,2025-11-12,136,120,1
Bihar,Samastipur,2025-11-13,77,52,2
Bihar,Samastipur,2025-11-14,127,83,2
Bihar,Samastipur,2025-11-15,347,198,1
Bihar,Samastipur,2025-11-16,91,94,3
Bihar,Samastipur,2025-11-17,68,54,4
Bihar,Samastipur,2025-11-18,189,122,2
Bihar,Samastipur,2025-11-19,348,187,1
Bihar,Samastipur,2025-11-25,119,122,4
Bihar,Samastipur,2025-12-15,549,402,1
Bihar,Samastipur,2025-12-21,84,0,0
Bihar,Samastipur,2025-12-22,629,8,0
Bihar,Samastipur,2025-12-23,129,2,0
Bihar,Samastipur,2025-12-24,92,102,1
Bihar,Samastipur,2025-12-25,94,173,3
Bihar,Samastipur,2025-12-26,184,128,0
Bihar,Samastipur,2025-12-27,157,116,0
Bihar,Samastipur,2025-12-28,199,100,0
Bihar,Samastipur,2025-12-29,169,123,0
Bihar,Samastipur,2025-12-31,348,518,13
Bihar,Samastipur,2026-01-01,355,320,2
Bihar,Samastipur,2026-01-02,205,205,8
Bihar,Samastipur,2026-01-03,11,59,2
Bihar,Samstipur,2025-06-10,1,2,0
Bihar,Samstipur,2025-06-12,0,1,0
Bihar,Samstipur,2025-06-13,1,3,0
Bihar,Samstipur,2025-06-14,0,2,0
Bihar,Samstipur,2025-06-15,0,1,0
Bihar,Samstipur,2025-06-16,0,3,0
Bihar,Samstipur,2025-06-17,0,1,0
Bihar,Samstipur,2025-06-19,2,1,0
Bihar,Samstipur,2025-09-02,2,1,0
Bihar,Samstipur,2025-09-03,1,0,0
Bihar,Samstipur,2025-09-04,0,3,0
Bihar,Samstipur,2025-09-08,2,0,0
Bihar,Samstipur,2025-09-09,0,1,0
Bihar,Samstipur,2025-09-10,0,1,0
Bihar,Samstipur,2025-09-13,2,0,0
Bihar,Samstipur,2025-09-16,1,1,0
Bihar,Samstipur,2025-09-17,0,1,0
Bihar,Samstipur,2025-09-20,2,1,0
Bihar,Samstipur,2025-09-23,2,0,0
Bihar,Samstipur,2025-09-26,0,2,0
Bihar,Samstipur,2025-09-29,0,1,0
Bihar,Samstipur,2025-10-13,2,2,0
Bihar,Samstipur,2025-10-15,1,0,0
Bihar,Samstipur,2025-10-24,1,1,0
Bihar,Samstipur,2025-10-25,3,1,0
Bihar,Samstipur,2025-10-27,0,1,0
Bihar,Samstipur,2025-10-29,1,0,0
Bihar,Samstipur,2025-10-30,3,1,0
Bihar,Samstipur,2025-10-31,1,0,0
Bihar,Samstipur,2025-11-02,2,2,0
Bihar,Samstipur,2025-11-03,1,1,0
Bihar,Samstipur,2025-11-05,0,3,0
Bihar,Samstipur,2025-11-06,2,0,0
Bihar,Samstipur,2025-11-07,0,1,0
Bihar,Samstipur,2025-11-09,2,1,0
Bihar,Samstipur,2025-11-10,2,1,0
Bihar,Samstipur,2025-11-14,2,3,0
Bihar,Samstipur,2025-11-15,1,3,0
Bihar,Samstipur,2025-11-16,1,0,0
Bihar,Samstipur,2025-11-18,1,0,0
Bihar,Samstipur,2025-11-19,2,1,0
Bihar,Samstipur,2025-12-22,2,0,0
Bihar,Samstipur,2025-12-24,1,0,0
Bihar,Samstipur,2025-12-25,0,1,0
Bihar,Samstipur,2025-12-27,0,1,0
Bihar,Samstipur,2025-12-28,1,0,0
Bihar,Samstipur,2025-12-31,0,5,0
Bihar,Samstipur,2026-01-01,1,4,0
Bihar,Samstipur,2026-01-02,0,2,0
Bihar,Saran,2025-04-01,143,174,10
Bihar,Saran,2025-06-01,222,864,25
Bihar,Saran,2025-06-09,94,202,6
Bihar,Saran,2025-06-10,69,238,6
Bihar,Saran,2025-06-11,43,119,1
Bihar,Saran,2025-06-12,53,222,7
Bihar,Saran,2025-06-13,53,212,5
Bihar,Saran,2025-06-14,41,158,6
Bihar,Saran,2025-06-15,13,22,2
Bihar,Saran,2025-06-16,49,327,8
Bihar,Saran,2025-06-17,91,374,5
Bihar,Saran,2025-06-18,52,261,9
Bihar,Saran,2025-06-19,78,390,7
Bihar,Saran,2025-07-01,607,1872,52
Bihar,Saran,2025-09-01,90,250,2
Bihar,Saran,2025-09-02,114,218,2
Bihar,Saran,2025-09-03,96,199,3
Bihar,Saran,2025-09-04,80,168,2
Bihar,Saran,2025-09-05,19,32,1
Bihar,Saran,2025-09-06,97,253,2
Bihar,Saran,2025-09-07,15,40,1
Bihar,Saran,2025-09-08,88,205,1
Bihar,Saran,2025-09-09,91,194,0
Bihar,Saran,2025-09-10,96,199,2
Bihar,Saran,2025-09-11,94,221,0
Bihar,Saran,2025-09-12,102,218,2
Bihar,Saran,2025-09-13,64,148,2
Bihar,Saran,2025-09-14,10,33,1
Bihar,Saran,2025-09-15,64,125,0
Bihar,Saran,2025-09-16,72,169,2
Bihar,Saran,2025-09-17,64,86,4
Bihar,Saran,2025-09-18,67,150,0
Bihar,Saran,2025-09-19,62,130,5
Bihar,Saran,2025-09-20,55,174,4
Bihar,Saran,2025-09-21,9,41,1
Bihar,Saran,2025-09-22,55,164,2
Bihar,Saran,2025-09-23,96,211,1
Bihar,Saran,2025-09-24,90,204,1
Bihar,Saran,2025-09-25,127,179,1
Bihar,Saran,2025-09-26,100,136,0
Bihar,Saran,2025-09-27,39,101,1
Bihar,Saran,2025-09-28,4,27,1
Bihar,Saran,2025-09-29,10,56,0
Bihar,Saran,2025-09-30,0,24,0
Bihar,Saran,2025-10-13,193,357,0
Bihar,Saran,2025-10-15,136,304,3
Bihar,Saran,2025-10-16,58,199,1
Bihar,Saran,2025-10-17,255,310,2
Bihar,Saran,2025-10-18,184,347,8
Bihar,Saran,2025-10-19,132,294,4
Bihar,Saran,2025-10-20,42,188,1
Bihar,Saran,2025-10-21,12,64,0
Bihar,Saran,2025-10-22,1,0,0
Bihar,Saran,2025-10-23,1,0,0
Bihar,Saran,2025-10-24,96,212,6
Bihar,Saran,2025-10-25,108,233,3
Bihar,Saran,2025-10-26,41,251,5
Bihar,Saran,2025-10-27,49,193,2
Bihar,Saran,2025-10-28,60,103,0
Bihar,Saran,2025-10-29,39,48,3
Bihar,Saran,2025-10-30,95,130,1
Bihar,Saran,2025-10-31,107,200,0
Bihar,Saran,2025-11-01,16,78,1
Bihar,Saran,2025-11-02,126,174,1
Bihar,Saran,2025-11-03,43,143,0
Bihar,Saran,2025-11-04,3,5,0
Bihar,Saran,2025-11-05,143,318,1
Bihar,Saran,2025-11-06,33,231,3
Bihar,Saran,2025-11-07,25,78,2
Bihar,Saran,2025-11-08,66,95,1
Bihar,Saran,2025-11-09,81,88,1
Bihar,Saran,2025-11-10,136,236,3
Bihar,Saran,2025-11-11,60,148,2
Bihar,Saran,2025-11-12,66,235,6
Bihar,Saran,2025-11-13,54,188,3
Bihar,Saran,2025-11-14,78,151,0
Bihar,Saran,2025-11-15,189,291,2
Bihar,Saran,2025-11-16,73,157,0
Bihar,Saran,2025-11-17,28,77,0
Bihar,Saran,2025-11-18,109,172,0
Bihar,Saran,2025-11-19,165,206,1
Bihar,Saran,2025-11-25,87,182,0
Bihar,Saran,2025-12-15,340,500,2
Bihar,Saran,2025-12-21,83,1,0
Bihar,Saran,2025-12-22,442,9,0
Bihar,Saran,2025-12-23,95,0,3
Bihar,Saran,2025-12-24,73,223,9
Bihar,Saran,2025-12-25,64,383,2
Bihar,Saran,2025-12-26,117,243,4
Bihar,Saran,2025-12-27,69,245,1
Bihar,Saran,2025-12-28,53,149,0
Bihar,Saran,2025-12-29,84,150,2
Bihar,Saran,2025-12-31,136,845,5
Bihar,Saran,2026-01-01,171,376,4
Bihar,Saran,2026-01-02,138,288,7
Bihar,Saran,2026-01-03,6,78,2
Bihar,Sheikhpura,2025-06-09,27,61,0
Bihar,Sheikhpura,2025-06-10,18,41,0
Bihar,Sheikhpura,2025-06-11,1,12,0
Bihar,Sheikhpura,2025-06-12,14,35,3
Bihar,Sheikhpura,2025-06-13,7,43,1
Bihar,Sheikhpura,2025-06-14,7,23,0
Bihar,Sheikhpura,2025-06-15,1,6,0
Bihar,Sheikhpura,2025-06-16,12,51,1
Bihar,Sheikhpura,2025-06-17,16,78,2
Bihar,Sheikhpura,2025-06-18,6,36,0
Bihar,Sheikhpura,2025-06-19,14,47,0
Bihar,Sheikhpura,2025-09-01,15,34,0
Bihar,Sheikhpura,2025-09-02,33,44,0
Bihar,Sheikhpura,2025-09-03,17,44,1
Bihar,Sheikhpura,2025-09-04,13,28,1
Bihar,Sheikhpura,2025-09-05,5,2,0
Bihar,Sheikhpura,2025-09-06,18,33,0
Bihar,Sheikhpura,2025-09-07,1,6,0
Bihar,Sheikhpura,2025-09-08,28,28,0
Bihar,Sheikhpura,2025-09-09,26,42,1
Bihar,Sheikhpura,2025-09-10,22,42,0
Bihar,Sheikhpura,2025-09-11,27,35,1
Bihar,Sheikhpura,2025-09-12,32,53,0
Bihar,Sheikhpura,2025-09-13,18,32,0
Bihar,Sheikhpura,2025-09-14,0,1,0
Bihar,Sheikhpura,2025-09-15,12,27,0
Bihar,Sheikhpura,2025-09-16,31,26,0
Bihar,Sheikhpura,2025-09-17,14,16,0
Bihar,Sheikhpura,2025-09-18,17,33,0
Bihar,Sheikhpura,2025-09-19,25,40,0
Bihar,Sheikhpura,2025-09-20,15,32,0
Bihar,Sheikhpura,2025-09-21,1,8,0
Bihar,Sheikhpura,2025-09-22,19,27,0
Bihar,Sheikhpura,2025-09-23,25,51,0
Bihar,Sheikhpura,2025-09-24,15,23,0
Bihar,Sheikhpura,2025-09-25,19,18,0
Bihar,Sheikhpura,2025-09-26,8,19,0
Bihar,Sheikhpura,2025-09-27,5,12,0
Bihar,Sheikhpura,2025-09-28,0,3,0
Bihar,Sheikhpura,2025-09-29,1,1,0
Bihar,Sheikhpura,2025-09-30,0,1,0
Bihar,Sheikhpura,2025-10-13,25,78,0
Bihar,Sheikhpura,2025-10-15,20,38,2
Bihar,Sheikhpura,2025-10-16,15,26,1
Bihar,Sheikhpura,2025-10-17,35,63,0
Bihar,Sheikhpura,2025-10-18,23,48,0
Bihar,Sheikhpura,2025-10-19,27,34,0
Bihar,Sheikhpura,2025-10-20,4,7,0
Bihar,Sheikhpura,2025-10-21,2,5,0
Bihar,Sheikhpura,2025-10-24,18,29,0
Bihar,Sheikhpura,2025-10-25,15,23,0
Bihar,Sheikhpura,2025-10-26,8,30,0
Bihar,Sheikhpura,2025-10-27,11,12,0
Bihar,Sheikhpura,2025-10-28,17,22,0
Bihar,Sheikhpura,2025-10-29,6,14,0
Bihar,Sheikhpura,2025-10-30,14,41,1
Bihar,Sheikhpura,2025-10-31,22,26,1
Bihar,Sheikhpura,2025-11-01,3,7,1
Bihar,Sheikhpura,2025-11-02,36,37,0
Bihar,Sheikhpura,2025-11-03,4,10,0
Bihar,Sheikhpura,2025-11-04,1,0,0
Bihar,Sheikhpura,2025-11-05,27,41,1
Bihar,Sheikhpura,2025-11-06,7,21,1
Bihar,Sheikhpura,2025-11-07,0,5,0
Bihar,Sheikhpura,2025-11-08,12,13,1
Bihar,Sheikhpura,2025-11-09,13,11,0
Bihar,Sheikhpura,2025-11-10,25,33,0
Bihar,Sheikhpura,2025-11-11,13,17,1
Bihar,Sheikhpura,2025-11-12,3,9,0
Bihar,Sheikhpura,2025-11-13,7,13,0
Bihar,Sheikhpura,2025-11-14,13,18,1
Bihar,Sheikhpura,2025-11-15,26,35,1
Bihar,Sheikhpura,2025-11-16,6,14,0
Bihar,Sheikhpura,2025-11-17,1,3,0
Bihar,Sheikhpura,2025-11-18,24,19,0
Bihar,Sheikhpura,2025-11-19,40,43,0
Bihar,Sheikhpura,2025-11-25,17,17,0
Bihar,Sheikhpura,2025-12-15,68,108,0
Bihar,Sheikhpura,2025-12-21,2,0,0
Bihar,Sheikhpura,2025-12-22,44,1,0
Bihar,Sheikhpura,2025-12-23,20,0,0
Bihar,Sheikhpura,2025-12-24,11,13,1
Bihar,Sheikhpura,2025-12-25,6,28,0
Bihar,Sheikhpura,2025-12-26,7,13,0
Bihar,Sheikhpura,2025-12-27,10,7,0
Bihar,Sheikhpura,2025-12-28,16,16,0
Bihar,Sheikhpura,2025-12-29,8,10,1
Bihar,Sheikhpura,2025-12-31,20,80,1
Bihar,Sheikhpura,2026-01-01,28,71,1
Bihar,Sheikhpura,2026-01-02,10,27,1
Bihar,Sheikhpura,2026-01-03,1,11,0
Bihar,Sheikpura,2025-06-09,0,1,0
Bihar,Sheikpura,2025-06-14,0,1,0
Bihar,Sheikpura,2025-06-17,0,1,0
Bihar,Sheikpura,2025-06-19,0,1,0
Bihar,Sheikpura,2025-09-01,2,0,0
Bihar,Sheikpura,2025-09-02,1,1,0
Bihar,Sheikpura,2025-09-04,0,1,0
Bihar,Sheikpura,2025-09-09,0,1,0
Bihar,Sheikpura,2025-09-10,1,1,0
Bihar,Sheikpura,2025-09-15,0,1,0
Bihar,Sheikpura,2025-09-18,0,2,0
Bihar,Sheikpura,2025-10-13,1,0,0
Bihar,Sheikpura,2025-10-17,0,1,0
Bihar,Sheikpura,2025-10-30,1,0,0
Bihar,Sheikpura,2025-11-10,1,0,0
Bihar,Sheikpura,2025-11-14,0,1,0
Bihar,Sheikpura,2025-11-15,1,1,0
Bihar,Sheikpura,2025-11-16,0,1,0
Bihar,Sheikpura,2025-11-18,0,1,0
Bihar,Sheikpura,2025-11-25,0,2,0
Bihar,Sheikpura,2025-12-15,2,0,0
Bihar,Sheikpura,2025-12-26,1,0,0
Bihar,Sheikpura,2025-12-27,0,1,0
Bihar,Sheikpura,2025-12-31,0,1,0
Bihar,Sheohar,2025-06-09,46,41,0
Bihar,Sheohar,2025-06-10,39,30,2
Bihar,Sheohar,2025-06-11,29,16,0
Bihar,Sheohar,2025-06-12,25,33,0
Bihar,Sheohar,2025-06-13,34,27,0
Bihar,Sheohar,2025-06-14,28,17,0
Bihar,Sheohar,2025-06-15,2,0,1
Bihar,Sheohar,2025-06-16,40,35,0
Bihar,Sheohar,2025-06-17,42,49,0
Bihar,Sheohar,2025-06-18,23,26,0
Bihar,Sheohar,2025-06-19,43,49,2
Bihar,Sheohar,2025-09-01,22,22,0
Bihar,Sheohar,2025-09-02,23,18,0
Bihar,Sheohar,2025-09-03,27,29,0
Bihar,Sheohar,2025-09-04,18,3,0
Bihar,Sheohar,2025-09-05,14,5,0
Bihar,Sheohar,2025-09-06,24,10,1
Bihar,Sheohar,2025-09-07,3,4,0
Bihar,Sheohar,2025-09-08,36,21,1
Bihar,Sheohar,2025-09-09,31,21,0
Bihar,Sheohar,2025-09-10,32,18,1
Bihar,Sheohar,2025-09-11,29,15,0
Bihar,Sheohar,2025-09-12,25,27,1
Bihar,Sheohar,2025-09-13,21,14,0
Bihar,Sheohar,2025-09-14,1,2,0
Bihar,Sheohar,2025-09-15,23,10,0
Bihar,Sheohar,2025-09-16,19,14,0
Bihar,Sheohar,2025-09-17,10,11,0
Bihar,Sheohar,2025-09-18,20,13,0
Bihar,Sheohar,2025-09-19,24,11,0
Bihar,Sheohar,2025-09-20,6,8,0
Bihar,Sheohar,2025-09-21,0,2,0
Bihar,Sheohar,2025-09-22,9,18,0
Bihar,Sheohar,2025-09-23,18,12,0
Bihar,Sheohar,2025-09-24,20,6,0
Bihar,Sheohar,2025-09-25,23,10,0
Bihar,Sheohar,2025-09-26,10,5,0
